utc_timestamp,eolica_mw,fotovoltaica_mw,hidraulica_mw,biocombustible_mw
2026-06-19T07:45:00Z,2736.5,0,132.69,206.6
2026-06-19T07:50:00Z,2747.19,0,132.93,208.31
2026-06-19T07:55:00Z,2732.46,0,133.0,209.22
2026-06-19T08:00:00Z,2714.63,0,132.98,206.84
2026-06-19T08:05:00Z,2740.14,0,133.33,209.48
2026-06-19T08:10:00Z,2795.3,0,132.55,209.79
2026-06-19T08:11:57Z,2975.29,1304.02,144.22,168.84
2026-06-19T08:15:00Z,2814.17,0,133.06,207.76
2026-06-19T08:20:00Z,2849.45,0,132.19,208.13
2026-06-19T08:25:00Z,2866.87,0,132.62,206.71
2026-06-19T08:30:00Z,2883.0,0,133.05,208.26
2026-06-19T08:35:00Z,2858.53,0,133.8,206.25
2026-06-19T08:40:00Z,2848.78,0,133.99,210.36
2026-06-19T08:45:00Z,2860.19,0,133.28,207.84
2026-06-19T08:50:00Z,2886.63,0,133.83,208.74
2026-06-19T08:55:00Z,2881.83,0,134.07,208.62
2026-06-19T09:00:00Z,2894.58,0,133.67,209.76
2026-06-19T09:05:00Z,2929.92,0,134.48,209.97
2026-06-19T09:10:00Z,2940.2,0,133.52,208.37
2026-06-19T09:15:00Z,2935.87,0,133.73,206.72
2026-06-19T09:20:00Z,2950.02,0,133.58,209.62
2026-06-19T09:25:00Z,2932.1,0,133.95,209.96
2026-06-19T09:30:00Z,2904.32,0,133.78,208.81
2026-06-19T09:35:00Z,2867.0,0,133.81,209.42
2026-06-19T09:40:00Z,2843.94,0,134.15,209.15
2026-06-19T09:41:59Z,3131.69,0,113.62,166.31
2026-06-19T09:45:00Z,2862.04,0,134.05,209.75
2026-06-19T09:50:00Z,2868.05,0,133.83,210.05
2026-06-19T09:55:00Z,2846.72,0,133.96,209.51
2026-06-19T10:00:00Z,2830.18,0,132.99,210.35
2026-06-19T10:05:00Z,2827.74,0,133.61,210.33
2026-06-19T10:10:00Z,2862.2,0,133.21,211.68
2026-06-19T10:15:00Z,2896.78,0,132.99,208.75
2026-06-19T10:20:00Z,2892.66,0,132.89,210.47
2026-06-19T10:25:00Z,2921.33,0,133.3,209.43
2026-06-19T10:30:00Z,2892.14,0,132.94,210.13
2026-06-19T10:35:00Z,2850.38,0,132.29,209.98
2026-06-19T10:40:00Z,2843.88,0,132.33,209.49
2026-06-19T10:45:00Z,2807.23,0,132.55,208.68
2026-06-19T10:50:00Z,2800.12,0,132.52,207.58
2026-06-19T10:55:00Z,2756.92,0,132.4,209.06
2026-06-19T11:00:00Z,2727.82,0,132.39,209.17
2026-06-19T11:05:00Z,2709.02,0,132.2,200.2
2026-06-19T11:10:00Z,2661.44,0.05,132.5,202.26
2026-06-19T11:15:00Z,2621.87,2.77,132.65,199.29
2026-06-19T11:20:00Z,2645.87,6.66,132.44,201.71
2026-06-19T11:25:00Z,2677.44,13.7,132.52,199.61
2026-06-19T11:30:00Z,2673.92,24.1,132.9,200.13
2026-06-19T11:35:00Z,2711.63,42.91,132.99,200.82
2026-06-19T11:40:00Z,2732.0,76.65,132.84,202.04
2026-06-19T11:45:00Z,2707.02,119.74,132.44,200.75
2026-06-19T11:50:00Z,2664.94,191.68,132.62,201.33
2026-06-19T11:55:00Z,2619.93,271.24,132.6,200.85
2026-06-19T12:00:00Z,2538.52,357.26,133.1,199.06
2026-06-19T12:05:00Z,2488.99,471.24,133.51,204.23
2026-06-19T12:10:00Z,2443.25,567.39,133.51,207.3
2026-06-19T12:15:00Z,2406.42,660.73,133.14,207.03
2026-06-19T12:20:00Z,2376.72,778.99,133.4,206.02
2026-06-19T12:25:00Z,2306.25,883.84,133.25,207.46
2026-06-19T12:30:00Z,2206.73,1018.52,132.9,208.29
2026-06-19T12:35:00Z,2113.99,1127.06,132.83,209.0
2026-06-19T12:40:00Z,2053.39,1219.44,132.73,209.16
2026-06-19T12:41:56Z,3553.79,0,164.83,163.83
2026-06-19T12:45:00Z,1976.72,1336.11,132.58,208.75
2026-06-19T12:50:00Z,1895.62,1428.8,132.54,207.18
2026-06-19T12:55:00Z,1841.78,1513.93,132.68,207.86
2026-06-19T13:00:00Z,1773.83,1595.25,132.58,208.76
2026-06-19T13:05:00Z,1723.08,1666.22,132.67,207.78
2026-06-19T13:10:00Z,1674.85,1730.0,132.95,207.78
2026-06-19T13:15:00Z,1641.51,1788.36,132.92,207.55
2026-06-19T13:20:00Z,1580.41,1787.04,133.12,210.19
2026-06-19T13:25:00Z,1449.27,1856.94,133.27,209.21
2026-06-19T13:30:00Z,1317.0,1794.79,130.13,210.02
2026-06-19T13:35:00Z,1262.1,1861.95,129.58,209.75
2026-06-19T13:40:00Z,1209.02,1870.37,129.96,211.58
2026-06-19T13:45:00Z,1163.03,1842.16,130.36,211.14
2026-06-19T13:50:00Z,1130.26,1831.84,130.72,209.03
2026-06-19T13:55:00Z,1102.4,1822.54,131.66,211.05
2026-06-19T14:00:00Z,1033.47,1823.49,131.53,212.39
2026-06-19T14:05:00Z,972.25,1831.08,131.44,210.33
2026-06-19T14:10:00Z,910.0,1789.65,131.72,211.87
2026-06-19T14:15:00Z,847.06,1718.71,130.97,210.95
2026-06-19T14:20:00Z,798.06,1710.16,142.27,211.18
2026-06-19T14:25:00Z,775.25,1705.28,142.18,211.35
2026-06-19T14:30:00Z,754.99,1786.51,142.0,208.42
2026-06-19T14:35:00Z,723.98,1761.29,141.64,212.01
2026-06-19T14:40:00Z,710.13,1816.42,134.75,211.37
2026-06-19T14:45:00Z,695.11,1834.34,139.47,212.22
2026-06-19T14:50:00Z,709.09,1809.03,142.22,211.78
2026-06-19T14:50:13Z,2833.21,1167.52,144.65,169.92
2026-06-19T14:55:00Z,753.88,1797.26,143.26,211.09
2026-06-19T15:00:00Z,775.18,1794.34,143.75,211.17
2026-06-19T15:05:00Z,807.71,1811.94,143.6,214.74
2026-06-19T15:10:00Z,841.05,1789.06,143.6,211.76
2026-06-19T15:15:00Z,850.78,1764.36,143.83,212.78
2026-06-19T15:20:00Z,843.35,1783.25,143.98,212.83
2026-06-19T15:25:00Z,845.9,1711.15,143.68,211.82
2026-06-19T15:30:00Z,799.58,1694.57,143.55,210.55
2026-06-19T15:35:00Z,756.69,1720.68,143.5,211.95
2026-06-19T15:40:00Z,754.64,1613.19,143.96,210.68
2026-06-19T15:45:00Z,760.69,1611.03,143.51,212.24
2026-06-19T15:50:00Z,761.92,1556.38,143.81,212.19
2026-06-19T15:55:00Z,746.68,1600.12,144.07,212.48
2026-06-19T16:00:00Z,738.4,1649.16,143.93,211.28
2026-06-19T16:05:00Z,745.07,1629.94,143.9,210.17
2026-06-19T16:10:00Z,771.06,1579.29,143.95,210.38
2026-06-19T16:15:00Z,759.04,1651.57,143.4,212.12
2026-06-19T16:20:00Z,760.32,1613.04,143.62,209.72
2026-06-19T16:25:00Z,760.77,1600.82,143.36,208.77
2026-06-19T16:30:00Z,760.8,1598.12,143.36,210.06
2026-06-19T16:35:00Z,796.28,1547.53,143.03,210.07
2026-06-19T16:40:00Z,820.97,1580.48,142.74,210.57
2026-06-19T16:45:00Z,834.99,1584.64,142.83,210.59
2026-06-19T16:50:00Z,862.83,1532.27,142.83,210.02
2026-06-19T16:55:00Z,869.24,1528.89,142.31,208.47
2026-06-19T17:00:00Z,812.49,1546.67,143.28,209.55
2026-06-19T17:05:00Z,824.47,1551.63,143.3,210.46
2026-06-19T17:10:00Z,810.27,1524.81,142.86,210.31
2026-06-19T17:15:00Z,821.17,1552.04,142.75,211.29
2026-06-19T17:20:00Z,833.53,1597.97,142.91,209.26
2026-06-19T17:25:00Z,833.25,1624.05,142.62,209.84
2026-06-19T17:30:00Z,866.89,1571.2,143.34,208.75
2026-06-19T17:35:00Z,904.62,1606.38,142.81,209.82
2026-06-19T17:40:00Z,900.46,1549.37,143.14,209.35
2026-06-19T17:45:00Z,933.58,1560.89,143.51,209.4
2026-06-19T17:50:00Z,922.67,1427.61,143.61,209.76
2026-06-19T17:55:00Z,951.77,1462.95,143.49,208.58
2026-06-19T18:00:00Z,924.66,1468.72,143.62,207.18
2026-06-19T18:05:00Z,920.58,1516.54,143.11,206.67
2026-06-19T18:10:00Z,942.08,1494.35,142.9,208.11
2026-06-19T18:15:00Z,938.42,1497.01,143.28,206.82
2026-06-19T18:20:00Z,968.68,1501.64,143.03,203.1
2026-06-19T18:25:00Z,985.86,1549.58,143.22,207.26
2026-06-19T18:30:00Z,1023.6,1513.28,143.35,206.09
2026-06-19T18:35:00Z,1048.08,1540.73,143.02,206.27
2026-06-19T18:40:00Z,1074.09,1477.54,143.36,205.51
2026-06-19T18:45:00Z,1081.57,1479.1,143.51,205.07
2026-06-19T18:50:00Z,1070.89,1533.21,142.9,204.6
2026-06-19T18:51:53Z,3186.47,0,113.99,164.62
2026-06-19T18:55:00Z,1112.61,1519.88,142.77,204.68
2026-06-19T19:00:00Z,1129.0,1452.45,143.47,205.83
2026-06-19T19:05:00Z,1130.8,1498.13,143.36,203.15
2026-06-19T19:10:00Z,1084.86,1489.14,143.5,206.29
2026-06-19T19:15:00Z,1064.25,1502.25,143.59,208.61
2026-06-19T19:20:00Z,1079.1,1495.6,143.6,207.07
2026-06-19T19:25:00Z,1093.12,1497.06,143.44,208.11
2026-06-19T19:30:00Z,1095.45,1390.94,143.1,203.99
2026-06-19T19:35:00Z,1111.97,1277.29,143.14,208.14
2026-06-19T19:40:00Z,1115.95,1288.45,143.46,206.24
2026-06-19T19:45:00Z,1089.29,1245.48,143.61,209.59
2026-06-19T19:50:00Z,1100.53,1237.24,143.05,208.96
2026-06-19T19:55:00Z,1118.59,1219.48,143.19,209.96
2026-06-19T20:00:00Z,1113.19,1165.13,143.3,211.93
2026-06-19T20:05:00Z,1126.45,1119.64,143.55,208.7
2026-06-19T20:10:00Z,1151.18,1051.8,143.94,211.78
2026-06-19T20:15:00Z,1189.4,955.93,142.94,211.58
2026-06-19T20:20:00Z,1290.14,883.59,143.39,211.39
2026-06-19T20:25:00Z,1394.2,819.72,143.62,211.38
2026-06-19T20:30:00Z,1482.87,704.83,143.65,210.02
2026-06-19T20:35:00Z,1565.64,634.32,143.41,209.97
2026-06-19T20:40:00Z,1623.86,623.78,143.49,209.69
2026-06-19T20:45:00Z,1655.38,562.55,143.34,209.95
2026-06-19T20:50:00Z,1676.12,489.75,144.15,211.47
2026-06-19T20:55:00Z,1676.87,405.81,143.41,210.67
2026-06-19T21:00:00Z,1672.53,357.73,143.57,210.42
2026-06-19T21:05:00Z,1715.6,276.79,144.05,210.5
2026-06-19T21:10:00Z,1743.96,218.68,143.85,212.24
2026-06-19T21:15:00Z,1781.73,151.67,144.08,209.18
2026-06-19T21:20:00Z,1838.64,95.97,143.63,208.45
2026-06-19T21:25:00Z,1895.98,61.27,143.5,209.17
2026-06-19T21:30:00Z,1912.24,35.99,143.38,209.27
2026-06-19T21:35:00Z,1925.53,18.9,144.64,209.85
2026-06-19T21:40:00Z,1928.73,7.11,146.64,202.09
2026-06-19T21:45:00Z,1910.45,1.38,147.86,199.12
2026-06-19T21:50:00Z,1910.46,0,156.54,201.41
2026-06-19T21:51:48Z,2385.11,1095.57,145.36,170.4
2026-06-19T21:55:00Z,1907.63,0,160.73,198.65
2026-06-19T22:00:00Z,1878.53,0,161.28,197.39
2026-06-19T22:05:00Z,1858.61,0,160.27,195.91
2026-06-19T22:10:00Z,1847.97,0,161.4,197.73
2026-06-19T22:15:00Z,1884.52,0,161.32,197.78
2026-06-19T22:20:00Z,1911.96,0,160.86,196.53
2026-06-19T22:25:00Z,1941.94,0,161.35,197.16
2026-06-19T22:30:00Z,1935.3,0,161.66,196.45
2026-06-19T22:35:00Z,1952.03,0,161.7,195.26
2026-06-19T22:40:00Z,1987.85,0,161.87,196.25
2026-06-19T22:45:00Z,1944.39,0,161.83,194.75
2026-06-19T22:50:00Z,1944.48,0,161.56,193.77
2026-06-19T22:55:00Z,1956.09,0,161.36,192.98
2026-06-19T23:00:00Z,1953.62,0,162.26,194.89
2026-06-19T23:05:00Z,1971.04,91.05,162.24,194.2
2026-06-19T23:10:00Z,1949.63,91.05,162.53,196.99
2026-06-19T23:15:00Z,1993.95,90.99,162.21,195.82
2026-06-19T23:20:00Z,2005.12,0,162.35,196.02
2026-06-19T23:25:00Z,2022.25,0,162.22,194.72
2026-06-19T23:30:00Z,2033.22,0,162.3,194.66
2026-06-19T23:35:00Z,2070.68,0,162.23,194.15
2026-06-19T23:40:00Z,2096.93,0,162.98,193.17
2026-06-19T23:45:00Z,2113.7,0,163.04,191.22
2026-06-19T23:50:00Z,2126.39,0,162.49,194.97
2026-06-19T23:51:48Z,3092.36,0,113.41,169.18
2026-06-19T23:55:00Z,2200.76,0,162.34,195.24
2026-06-20T00:00:00Z,2275.16,0,162.46,193.73
2026-06-20T00:05:00Z,2364.06,0,162.64,195.5
2026-06-20T00:10:00Z,2379.8,0,162.57,193.9
2026-06-20T00:15:00Z,2399.83,0,163.47,195.44
2026-06-20T00:20:00Z,2409.69,0,163.14,194.38
2026-06-20T00:25:00Z,2452.24,0,162.79,193.34
2026-06-20T00:30:00Z,2488.42,0,163.09,194.16
2026-06-20T00:35:00Z,2522.64,0,163.17,193.75
2026-06-20T00:40:00Z,2493.84,0,162.95,194.86
2026-06-20T00:45:00Z,2477.7,0,162.86,193.57
2026-06-20T00:50:00Z,2514.47,0,163.58,194.58
2026-06-20T00:55:00Z,2498.54,0,163.27,194.62
2026-06-20T01:00:00Z,2500.24,0,162.8,194.22
2026-06-20T01:05:00Z,2526.4,0,163.21,194.74
2026-06-20T01:10:00Z,2534.49,0,163.13,193.86
2026-06-20T01:15:00Z,2568.17,0,162.63,193.74
2026-06-20T01:20:00Z,2630.23,0,162.87,193.96
2026-06-20T01:25:00Z,2666.59,0,162.89,194.45
2026-06-20T01:30:00Z,2744.56,0,159.15,193.56
2026-06-20T01:35:00Z,2750.68,0,152.17,193.32
2026-06-20T01:40:00Z,2806.68,0,152.05,193.7
2026-06-20T01:45:00Z,2855.14,0,151.86,193.41
2026-06-20T01:50:00Z,2878.03,0,152.06,195.08
2026-06-20T01:55:00Z,2855.21,0,152.04,194.09
2026-06-20T02:00:00Z,2773.5,0,151.93,194.77
2026-06-20T02:05:00Z,2634.21,0,151.49,194.83
2026-06-20T02:10:00Z,2526.05,0,151.62,194.97
2026-06-20T02:15:00Z,2436.03,0,151.53,195.61
2026-06-20T02:20:00Z,2316.44,0,151.52,194.67
2026-06-20T02:25:00Z,2264.09,0,151.44,194.86
2026-06-20T02:30:00Z,2206.36,0,146.15,195.96
2026-06-20T02:35:00Z,2184.01,0,145.74,194.08
2026-06-20T02:40:00Z,2150.92,0,141.11,194.71
2026-06-20T02:45:00Z,2136.25,0,141.54,194.66
2026-06-20T02:50:00Z,2168.53,0,140.79,195.73
2026-06-20T02:55:00Z,2270.11,0,140.03,195.64
2026-06-20T03:00:00Z,3001.98,618.57,134.32,164.72
2026-06-20T03:05:00Z,2318.7,0,134.88,192.39
2026-06-20T03:10:00Z,2310.55,0,135.26,193.82
2026-06-20T03:15:00Z,2328.26,0,134.75,196.52
2026-06-20T03:20:00Z,2354.0,0,135.07,194.37
2026-06-20T03:25:00Z,2440.2,0,135.1,197.38
2026-06-20T03:30:00Z,2508.2,0,135.25,194.66
2026-06-20T03:35:00Z,2554.74,0,134.98,195.93
2026-06-20T03:40:00Z,2578.99,0,133.96,197.14
2026-06-20T03:45:00Z,2609.77,0,133.63,196.4
2026-06-20T03:50:00Z,2659.57,0,133.6,195.14
2026-06-20T03:55:00Z,2744.62,0,134.01,196.57
2026-06-20T04:00:00Z,2857.03,0,133.48,197.3
2026-06-20T04:05:00Z,2978.24,0,133.23,198.59
2026-06-20T04:10:00Z,3012.63,0,133.14,197.87
2026-06-20T04:12:00Z,2957.53,0,113.7,170.74
2026-06-20T04:15:00Z,3077.42,0,132.87,197.45
2026-06-20T04:20:00Z,3149.68,0,133.36,197.21
2026-06-20T04:25:00Z,3180.48,0,133.16,196.72
2026-06-20T04:30:00Z,3174.04,0,132.79,196.08
2026-06-20T04:35:00Z,3189.24,0,132.62,193.6
2026-06-20T04:40:00Z,3269.2,0,132.85,194.8
2026-06-20T04:45:00Z,3301.83,0,132.71,195.4
2026-06-20T04:50:00Z,3274.55,0,132.71,196.48
2026-06-20T04:55:00Z,3305.49,0,132.76,196.44
2026-06-20T05:00:00Z,3341.16,0,133.01,196.03
2026-06-20T05:05:00Z,3401.67,0,132.2,196.02
2026-06-20T05:10:00Z,3448.95,0,132.25,196.91
2026-06-20T05:15:00Z,3478.18,0,132.43,195.82
2026-06-20T05:20:00Z,3485.75,0,132.94,196.24
2026-06-20T05:25:00Z,3489.98,0,132.75,194.61
2026-06-20T05:30:00Z,3509.15,0,133.18,197.5
2026-06-20T05:35:00Z,3494.68,0,132.84,196.72
2026-06-20T05:40:00Z,3491.7,0,132.78,195.03
2026-06-20T05:45:00Z,3470.57,0,132.82,197.42
2026-06-20T05:50:00Z,3487.58,0,132.94,196.27
2026-06-20T05:55:00Z,3500.47,0,131.09,196.68
2026-06-20T06:00:00Z,3515.36,0,132.49,194.35
2026-06-20T06:05:00Z,3505.99,0,132.69,195.02
2026-06-20T06:10:00Z,3481.43,0,132.6,195.84
2026-06-20T06:15:00Z,3463.1,0,132.7,196.36
2026-06-20T06:20:00Z,3515.74,0,132.34,195.03
2026-06-20T06:25:00Z,3555.2,0,132.13,195.69
2026-06-20T06:30:00Z,3593.35,0,131.83,196.49
2026-06-20T06:35:00Z,3613.08,0,130.8,196.18
2026-06-20T06:40:00Z,3617.76,0,131.54,196.49
2026-06-20T06:45:00Z,3624.5,0,132.06,196.29
2026-06-20T06:50:00Z,3643.9,0,131.76,195.86
2026-06-20T06:55:00Z,3653.59,0,131.98,195.55
2026-06-20T07:00:00Z,3664.76,0,132.2,197.35
2026-06-20T07:05:00Z,3657.58,0,132.06,197.48
2026-06-20T07:10:00Z,3642.94,0,132.09,196.95
2026-06-20T07:15:00Z,3654.23,0,132.39,197.19
2026-06-20T07:20:00Z,3656.68,0,132.3,196.59
2026-06-20T07:25:00Z,3695.78,0,132.12,197.37
2026-06-20T07:30:00Z,3677.36,0,132.18,196.77
2026-06-20T07:35:00Z,3669.95,0,132.4,195.05
2026-06-20T07:40:00Z,3692.91,0,132.85,194.12
2026-06-20T07:41:55Z,3227.86,1295.5,144.43,165.13
2026-06-20T07:45:00Z,3726.19,0,132.53,197.24
2026-06-20T07:50:00Z,3760.54,0,132.43,195.6
2026-06-20T07:55:00Z,3731.92,0,132.22,197.88
2026-06-20T08:00:00Z,3737.23,0,132.67,195.96
2026-06-20T08:05:00Z,3725.3,0,132.57,196.0
2026-06-20T08:10:00Z,3718.92,0,132.62,196.13
2026-06-20T08:15:00Z,3735.89,0,132.11,195.38
2026-06-20T08:20:00Z,3781.2,0,132.21,196.46
2026-06-20T08:25:00Z,3784.96,0,131.85,195.17
2026-06-20T08:30:00Z,3798.72,0,131.91,197.08
2026-06-20T08:35:00Z,3810.47,0,132.15,196.97
2026-06-20T08:40:00Z,3802.33,0,132.54,197.61
2026-06-20T08:45:00Z,3807.19,0,132.63,195.79
2026-06-20T08:50:00Z,3826.45,0,132.55,195.83
2026-06-20T08:55:00Z,3827.39,0,132.52,196.26
2026-06-20T09:00:00Z,3812.7,0,132.49,197.57
2026-06-20T09:00:50Z,3202.01,0,113.32,169.6
2026-06-20T09:05:00Z,3794.92,0,132.92,198.39
2026-06-20T09:10:00Z,3795.39,0,132.11,198.97
2026-06-20T09:15:00Z,3776.94,0,132.27,196.14
2026-06-20T09:20:00Z,3751.98,0,131.71,198.24
2026-06-20T09:25:00Z,3728.47,0,132.19,200.85
2026-06-20T09:30:00Z,3723.12,0,132.22,198.2
2026-06-20T09:35:00Z,3736.94,0,132.23,198.37
2026-06-20T09:40:00Z,3754.37,0,132.01,197.69
2026-06-20T09:45:00Z,3783.0,0,131.7,200.93
2026-06-20T09:50:00Z,3785.29,0,131.66,201.91
2026-06-20T09:55:00Z,3776.77,0,132.73,202.6
2026-06-20T10:00:00Z,3783.77,0,132.43,201.24
2026-06-20T10:05:00Z,3768.15,0,132.46,201.82
2026-06-20T10:10:00Z,3751.12,0,132.56,202.71
2026-06-20T10:15:00Z,3755.07,0,132.51,203.34
2026-06-20T10:20:00Z,3758.94,0,133.54,204.22
2026-06-20T10:25:00Z,3744.41,0,133.24,204.09
2026-06-20T10:30:00Z,3745.97,0,133.04,204.4
2026-06-20T10:35:00Z,3697.77,0,133.32,204.5
2026-06-20T10:40:00Z,3700.99,0,132.9,205.15
2026-06-20T10:45:00Z,3680.21,0,132.48,203.91
2026-06-20T10:50:00Z,3655.11,0,132.43,204.4
2026-06-20T10:55:00Z,3655.41,0,132.37,202.35
2026-06-20T11:00:00Z,3646.27,0,132.48,199.3
2026-06-20T11:05:00Z,3577.15,1.53,132.2,200.23
2026-06-20T11:10:00Z,3610.45,5.4,132.42,203.69
2026-06-20T11:15:00Z,3614.38,10.62,132.81,186.09
2026-06-20T11:20:00Z,3589.44,22.26,132.63,185.37
2026-06-20T11:25:00Z,3597.2,36.39,132.79,189.34
2026-06-20T11:30:00Z,3586.95,53.24,132.39,192.19
2026-06-20T11:35:00Z,3601.27,76.02,132.82,196.52
2026-06-20T11:40:00Z,3642.8,111.62,132.36,195.49
2026-06-20T11:45:00Z,3625.32,153.07,132.18,195.64
2026-06-20T11:50:00Z,3643.3,207.53,132.39,197.08
2026-06-20T11:55:00Z,3646.61,266.63,132.15,195.35
2026-06-20T12:00:00Z,3619.42,321.99,132.37,194.62
2026-06-20T12:05:00Z,3579.5,384.25,132.69,202.0
2026-06-20T12:10:00Z,3556.9,450.08,133.48,205.06
2026-06-20T12:15:00Z,3561.06,516.05,133.71,207.17
2026-06-20T12:20:00Z,3561.3,574.15,132.44,208.67
2026-06-20T12:25:00Z,3561.08,639.43,132.35,206.84
2026-06-20T12:30:00Z,3556.36,732.33,132.35,208.88
2026-06-20T12:35:00Z,3563.58,810.59,132.17,207.97
2026-06-20T12:40:00Z,3596.87,903.5,132.0,209.4
2026-06-20T12:45:00Z,3596.84,991.19,131.34,209.54
2026-06-20T12:50:00Z,3596.15,1070.35,131.93,211.0
2026-06-20T12:55:00Z,3546.03,1174.48,132.07,211.8
2026-06-20T13:00:00Z,3559.46,1233.05,131.8,213.95
2026-06-20T13:05:00Z,3527.46,1269.91,131.88,214.54
2026-06-20T13:10:00Z,3517.3,1309.94,132.03,190.68
2026-06-20T13:15:00Z,3476.31,1404.89,131.86,176.57
2026-06-20T13:20:00Z,3418.97,1445.41,126.57,174.55
2026-06-20T13:25:00Z,3378.06,1413.77,111.9,177.29
2026-06-20T13:30:00Z,3313.45,1431.09,112.06,176.1
2026-06-20T13:35:00Z,3277.55,1401.66,112.6,177.93
2026-06-20T13:40:00Z,3248.38,1356.82,113.13,183.74
2026-06-20T13:45:00Z,3233.9,1537.35,112.04,190.08
2026-06-20T13:50:00Z,3217.0,1636.94,111.98,200.05
2026-06-20T13:55:00Z,3186.9,1641.91,112.03,204.94
2026-06-20T14:00:00Z,3136.65,1625.93,111.99,207.52
2026-06-20T14:05:00Z,3087.04,1638.19,112.05,208.75
2026-06-20T14:10:00Z,3105.27,1665.47,111.96,215.96
2026-06-20T14:15:00Z,3134.21,1628.53,123.13,216.19
2026-06-20T14:20:00Z,3100.37,1618.33,122.79,216.38
2026-06-20T14:25:00Z,3103.86,1631.04,122.4,215.42
2026-06-20T14:30:00Z,3110.9,1543.47,122.51,215.21
2026-06-20T14:35:00Z,3138.37,1640.12,122.24,216.92
2026-06-20T14:40:00Z,3199.57,1629.11,122.46,216.36
2026-06-20T14:45:00Z,3237.0,1636.57,122.42,213.44
2026-06-20T14:50:00Z,3250.23,1601.52,122.63,210.93
2026-06-20T14:55:00Z,3230.71,1614.56,123.21,210.0
2026-06-20T15:00:00Z,3206.73,1633.94,123.4,209.96
2026-06-20T15:05:00Z,3186.62,1604.53,123.36,209.12
2026-06-20T15:10:00Z,3239.46,1634.31,123.02,214.0
2026-06-20T15:15:00Z,3260.45,1674.62,123.37,211.15
2026-06-20T15:20:00Z,3246.58,1688.34,123.22,211.07
2026-06-20T15:25:00Z,3244.17,1677.92,122.97,211.5
2026-06-20T15:30:00Z,3176.15,1717.28,122.94,212.89
2026-06-20T15:35:00Z,3167.04,1758.41,123.01,210.29
2026-06-20T15:40:00Z,3148.3,1746.9,123.35,213.63
2026-06-20T15:45:00Z,3132.01,1665.16,123.42,212.5
2026-06-20T15:50:00Z,3176.71,1643.0,123.5,212.58
2026-06-20T15:55:00Z,3175.47,1650.87,123.63,211.72
2026-06-20T16:00:00Z,3195.14,1652.1,123.81,212.3
2026-06-20T16:05:00Z,3227.15,1682.2,123.42,214.5
2026-06-20T16:10:00Z,3253.36,1658.18,123.03,213.56
2026-06-20T16:15:00Z,3271.72,1706.3,122.49,214.23
2026-06-20T16:20:00Z,3274.93,1721.78,122.73,214.62
2026-06-20T16:25:00Z,3305.43,1724.79,122.63,213.81
2026-06-20T16:30:00Z,3303.31,1699.99,123.18,215.21
2026-06-20T16:35:00Z,3310.11,1622.23,123.23,214.69
2026-06-20T16:40:00Z,3326.7,1605.39,123.7,213.25
2026-06-20T16:45:00Z,3289.5,1641.74,122.87,213.09
2026-06-20T16:50:00Z,3287.49,1631.19,122.96,213.54
2026-06-20T16:55:00Z,3326.08,1639.29,122.87,214.02
2026-06-20T17:00:00Z,3281.3,1640.92,123.14,213.19
2026-06-20T17:05:00Z,3273.12,1627.9,123.28,213.39
2026-06-20T17:10:00Z,3264.15,1634.01,122.9,210.08
2026-06-20T17:15:00Z,3242.38,1574.05,122.97,207.39
2026-06-20T17:20:00Z,3199.87,1565.4,123.03,213.28
2026-06-20T17:25:00Z,3218.55,1512.28,123.25,212.99
2026-06-20T17:30:00Z,3242.83,1474.48,123.03,213.97
2026-06-20T17:35:00Z,3249.22,1464.44,123.27,211.03
2026-06-20T17:40:00Z,3224.45,1505.1,122.51,211.14
2026-06-20T17:45:00Z,3242.27,1515.52,122.85,211.63
2026-06-20T17:50:00Z,3239.71,1496.65,122.93,210.76
2026-06-20T17:55:00Z,3278.04,1488.35,122.62,211.0
2026-06-20T18:00:00Z,3322.51,1488.69,122.44,210.52
2026-06-20T18:05:00Z,3304.77,1462.51,122.5,211.05
2026-06-20T18:10:00Z,3309.01,1462.12,122.75,210.32
2026-06-20T18:15:00Z,3313.05,1422.08,122.95,207.49
2026-06-20T18:20:00Z,3289.83,1411.25,123.0,210.2
2026-06-20T18:25:00Z,3252.08,1432.34,122.92,207.4
2026-06-20T18:30:00Z,3257.5,1398.29,122.56,210.07
2026-06-20T18:31:52Z,3330.95,0,127.87,166.65
2026-06-20T18:35:00Z,3215.7,1455.72,122.44,211.34
2026-06-20T18:40:00Z,3207.31,1422.99,122.83,210.98
2026-06-20T18:45:00Z,3185.43,1439.0,122.84,209.89
2026-06-20T18:50:00Z,3130.25,1449.0,122.82,209.07
2026-06-20T18:55:00Z,3180.27,1433.46,122.73,212.59
2026-06-20T19:00:00Z,3287.68,1391.95,122.51,211.26
2026-06-20T19:05:00Z,3280.86,1375.16,122.96,210.55
2026-06-20T19:10:00Z,3268.07,1381.39,123.01,209.91
2026-06-20T19:15:00Z,3251.29,1402.48,123.0,210.32
2026-06-20T19:20:00Z,3233.14,1290.9,123.13,209.93
2026-06-20T19:25:00Z,3219.57,1255.34,121.91,212.14
2026-06-20T19:30:00Z,3170.5,1179.24,121.88,211.34
2026-06-20T19:35:00Z,3130.0,1126.76,122.92,211.05
2026-06-20T19:40:00Z,3138.6,1162.84,122.15,210.44
2026-06-20T19:45:00Z,3134.71,1163.26,122.88,210.21
